INDEX:10194:<int>,OrderID:10194:<string>,Order:10194:<DateTimeISO>,ShipDateTimeISO:10194:<DateTimeISO>,ShipMode:10194:<string>,CustomerID:10194:<string>,CustomerName:10194:<string>,Segment:10194:<string>,Country/Region:10194:<string>,City:10194:<string>,State/Province:10194:<string>,PostalCode:10194:<int>,Region:10194:<string>,ProductID:10194:<string>,Category:10194:<string>,Sub-Category:10194:<string>,ProductName:10194:<string>,Sales:10194:<string>,Quantity:10194:<string>,Discount:10194:<string>,Profit:10194:<string>
9192,US-2024-105389,23-10-2024,28-10-2024,SecondClass,DM-13015,DarrinMartin,Consumer,UnitedStates,SanAntonio,Texas,78207,Central,TEC-PH-10002824,Technology,Phones,JabraSPEAK410MultideviceSpeakerphone,823.96,5,0.2,51.4975
9193,US-2024-117079,23-10-2024,27-10-2024,StandardClass,JR-15700,JocastaRupert,Consumer,UnitedStates,Jacksonville,Florida,32216,South,TEC-PH-10004586,Technology,Phones,WilsonSignalBoost841262DBPROAmplifierKit,863.88,3,0.2,107.985
9194,US-2024-141705,24-10-2024,26-10-2024,FirstClass,PO-18850,PatrickO'Brill,Consumer,UnitedStates,Mansfield,Texas,76063,Central,FUR-TA-10004607,Furniture,Tables,Hon2111InvitationSeriesStraightTable,517.405,5,0.3,-81.3065
9195,US-2024-144365,24-10-2024,30-10-2024,StandardClass,CS-11950,CarlosSoltero,Consumer,UnitedStates,Jackson,Mississippi,39212,South,OFF-FA-10000735,OfficeSupplies,Fasteners,Staples,11.68,4,0,5.256
9196,US-2024-162173,26-10-2024,01-11-2024,StandardClass,OT-18730,OlveraToch,Consumer,UnitedStates,VirginiaBeach,Virginia,23464,South,FUR-TA-10001520,Furniture,Tables,"LesroSheffieldCollectionCoffeeTable,EndTable,CenterTable,CornerTable",356.85,5,0,60.6645
9197,US-2024-115119,26-10-2024,30-10-2024,StandardClass,SC-20440,ShaunChance,Corporate,UnitedStates,Lancaster,Pennsylvania,17602,East,OFF-BI-10003007,OfficeSupplies,Binders,"PremiumTransparentPresentationCovers,NoPattern/Clear,81/2""x11""",81.438,7,0.7,-65.1504
9198,US-2024-110646,26-10-2024,31-10-2024,StandardClass,JF-15190,JamieFrazer,Consumer,UnitedStates,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004330,OfficeSupplies,Binders,"GBCVelobindPrepunchedCoverSets,RegencySeries",33.282,3,0.7,-27.735
9199,US-2024-162173,26-10-2024,01-11-2024,StandardClass,OT-18730,OlveraToch,Consumer,UnitedStates,VirginiaBeach,Virginia,23464,South,OFF-EN-10002831,OfficeSupplies,Envelopes,"TyvekTop-OpeningPeel&SeelEnvelopes,Gray",251.58,7,0,113.211
9200,US-2024-155558,26-10-2024,02-11-2024,StandardClass,PG-18895,PaulGonzalez,Consumer,UnitedStates,Rochester,Minnesota,55901,Central,OFF-LA-10000134,OfficeSupplies,Labels,Avery511,6.16,2,0,2.9568
9201,US-2024-110646,26-10-2024,31-10-2024,StandardClass,JF-15190,JamieFrazer,Consumer,UnitedStates,Philadelphia,Pennsylvania,19134,East,OFF-LA-10001404,OfficeSupplies,Labels,Avery517,14.76,5,0.2,4.9815
9202,US-2024-102729,26-10-2024,31-10-2024,StandardClass,BF-11215,BenjaminFarhat,HomeOffice,UnitedStates,Dallas,Texas,75217,Central,OFF-ST-10000464,OfficeSupplies,Storage,"Multi-UsePersonalFileCartandCasterSet,ThreeStackingBins",55.616,2,0.2,5.5616
9203,US-2024-155558,26-10-2024,02-11-2024,StandardClass,PG-18895,PaulGonzalez,Consumer,UnitedStates,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,LogitechLS21SpeakerSystem-PCMultimedia-2.1-CH-Wired,19.99,1,0,6.7966
9204,US-2024-115119,26-10-2024,30-10-2024,StandardClass,SC-20440,ShaunChance,Corporate,UnitedStates,Lancaster,Pennsylvania,17602,East,TEC-PH-10001433,Technology,Phones,CiscoSmallBusinessSPA502GVoIPphone,61.542,1,0.4,-13.3341
9205,US-2024-110646,26-10-2024,31-10-2024,StandardClass,JF-15190,JamieFrazer,Consumer,UnitedStates,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,Technology,Phones,MotorlaHX550UniversalBluetoothHeadset,118.65,5,0.4,19.775
9206,US-2024-130764,27-10-2024,28-10-2024,FirstClass,JO-15145,JackO'Briant,Corporate,UnitedStates,SanFrancisco,California,94110,West,FUR-BO-10003034,Furniture,Bookcases,"O'SullivanElevationsBookcase,CherryFinish",556.665,5,0.15,6.549
9207,US-2024-151225,27-10-2024,29-10-2024,FirstClass,JM-15655,JimMitchum,Corporate,UnitedStates,LosAngeles,California,90032,West,FUR-TA-10001539,Furniture,Tables,ChromcraftRectangularConferenceTables,189.576,1,0.2,9.4788
9208,US-2024-110310,27-10-2024,02-11-2024,StandardClass,NB-18655,NonaBalk,Corporate,UnitedStates,Tallahassee,Florida,32303,South,OFF-AR-10001662,OfficeSupplies,Art,RogersHandheldBarrelPencilSharpener,6.576,3,0.2,0.5754
9209,US-2024-110373,27-10-2024,30-10-2024,SecondClass,MA-17560,MattAbelman,HomeOffice,UnitedStates,Chicago,Illinois,60610,Central,OFF-AR-10003045,OfficeSupplies,Art,PrangColoredPencils,7.056,3,0.2,2.205
9210,US-2024-110310,27-10-2024,02-11-2024,StandardClass,NB-18655,NonaBalk,Corporate,UnitedStates,Tallahassee,Florida,32303,South,OFF-BI-10001097,OfficeSupplies,Binders,AveryHoleReinforcements,5.607,3,0.7,-3.9249
9211,US-2024-127922,27-10-2024,03-11-2024,StandardClass,SH-19975,SallyHughsby,Corporate,UnitedStates,Dallas,Texas,75081,Central,OFF-EN-10003068,OfficeSupplies,Envelopes,#63/4GummedFlapWhiteEnvelopes,15.84,2,0.2,5.544
9212,US-2024-127922,27-10-2024,03-11-2024,StandardClass,SH-19975,SallyHughsby,Corporate,UnitedStates,Dallas,Texas,75081,Central,OFF-PA-10001204,OfficeSupplies,Paper,Xerox1972,8.448,2,0.2,2.64
9213,US-2024-110310,27-10-2024,02-11-2024,StandardClass,NB-18655,NonaBalk,Corporate,UnitedStates,Tallahassee,Florida,32303,South,OFF-PA-10001685,OfficeSupplies,Paper,Easy-staplepaper,56.784,7,0.2,20.5842
9214,US-2024-134880,27-10-2024,01-11-2024,StandardClass,TW-21025,TamaraWillingham,HomeOffice,UnitedStates,Mesa,Arizona,85204,West,OFF-PA-10004039,OfficeSupplies,Paper,Xerox1882,44.784,1,0.2,16.2342
9215,US-2024-110373,27-10-2024,30-10-2024,SecondClass,MA-17560,MattAbelman,HomeOffice,UnitedStates,Chicago,Illinois,60610,Central,TEC-PH-10001536,Technology,Phones,SpigenSamsungGalaxyS5CaseWallet,27.184,2,0.2,2.0388
9216,US-2024-130764,27-10-2024,28-10-2024,FirstClass,JO-15145,JackO'Briant,Corporate,UnitedStates,SanFrancisco,California,94110,West,TEC-PH-10003215,Technology,Phones,JackeryBarPremiumFast-chargingPortableCharger,95.84,4,0.2,34.742
9217,US-2024-151225,27-10-2024,29-10-2024,FirstClass,JM-15655,JimMitchum,Corporate,UnitedStates,LosAngeles,California,90032,West,TEC-PH-10004100,Technology,Phones,GriffinGC17055AuxiliaryAudioCable,71.96,5,0.2,7.196
9218,US-2024-139353,28-10-2024,30-10-2024,SecondClass,JM-15250,JanetMartin,Consumer,UnitedStates,Fayetteville,NorthCarolina,28314,South,FUR-FU-10001876,Furniture,Furnishings,"ComputerRoomManger,14""",77.952,3,0.2,15.5904
9219,US-2024-118367,28-10-2024,02-11-2024,SecondClass,LO-17170,LoriOlson,Corporate,UnitedStates,NewYorkCity,NewYork,10035,East,OFF-EN-10004386,OfficeSupplies,Envelopes,"RecycledInterofficeEnvelopeswithStringandButtonClosure,10x13",47.98,2,0,23.99
9220,US-2024-160661,28-10-2024,01-11-2024,StandardClass,SA-20830,SueAnnReed,Consumer,UnitedStates,Everett,Massachusetts,02149,East,OFF-LA-10002475,OfficeSupplies,Labels,Avery519,21.93,3,0,10.3071
9221,US-2024-139353,28-10-2024,30-10-2024,SecondClass,JM-15250,JanetMartin,Consumer,UnitedStates,Fayetteville,NorthCarolina,28314,South,OFF-PA-10000300,OfficeSupplies,Paper,Xerox1936,47.952,3,0.2,16.1838
9222,US-2024-111262,28-10-2024,01-11-2024,SecondClass,KH-16510,KeithHerrera,Consumer,UnitedStates,Houston,Texas,77095,Central,OFF-PA-10001937,OfficeSupplies,Paper,Xerox21,15.552,3,0.2,5.4432
9223,US-2024-139353,28-10-2024,30-10-2024,SecondClass,JM-15250,JanetMartin,Consumer,UnitedStates,Fayetteville,NorthCarolina,28314,South,OFF-ST-10001522,OfficeSupplies,Storage,"GouldPlastics18-PocketPanelBin,34wx5-1/4dx20-1/2h",147.184,2,0.2,-29.4368
9224,US-2024-111262,28-10-2024,01-11-2024,SecondClass,KH-16510,KeithHerrera,Consumer,UnitedStates,Houston,Texas,77095,Central,TEC-AC-10002167,Technology,Accessories,Imation8gbMicroTraveldriveUsb2.0FlashDrive,24,2,0.2,-2.7
9225,US-2024-111262,28-10-2024,01-11-2024,SecondClass,KH-16510,KeithHerrera,Consumer,UnitedStates,Houston,Texas,77095,Central,TEC-AC-10004510,Technology,Accessories,LogitechDesktopMK120MouseandkeyboardCombo,26.176,2,0.2,-3.272
9226,US-2024-160983,29-10-2024,31-10-2024,SecondClass,GB-14530,GeorgeBell,Corporate,UnitedStates,Auburn,NewYork,13021,East,OFF-PA-10002250,OfficeSupplies,Paper,ThingsToDoTodayPad,46.96,8,0,22.5408
9227,US-2024-142622,30-10-2024,02-11-2024,FirstClass,JK-15625,JimKarlsson,Consumer,UnitedStates,Seattle,Washington,98115,West,FUR-BO-10004467,Furniture,Bookcases,BestarClassicBookcase,199.98,2,0,37.9962
9228,US-2024-155292,30-10-2024,01-11-2024,FirstClass,RD-19810,RossDeVincentis,HomeOffice,UnitedStates,Richmond,Kentucky,40475,South,FUR-CH-10000553,Furniture,Chairs,"MetalFoldingChairs,Beige,4/Carton",33.94,1,0,9.1638
9229,US-2024-123491,30-10-2024,05-11-2024,StandardClass,JK-15205,JamieKunitz,Consumer,UnitedStates,SanFrancisco,California,94122,West,FUR-CH-10003061,Furniture,Chairs,"GlobalLeatherTaskChair,Black",71.992,1,0.2,-0.8999
9230,US-2024-142622,30-10-2024,02-11-2024,FirstClass,JK-15625,JimKarlsson,Consumer,UnitedStates,Seattle,Washington,98115,West,FUR-CH-10003833,Furniture,Chairs,NovimexFabricTaskChair,97.568,2,0.2,-6.098
9231,US-2024-142622,30-10-2024,02-11-2024,FirstClass,JK-15625,JimKarlsson,Consumer,UnitedStates,Seattle,Washington,98115,West,FUR-CH-10004289,Furniture,Chairs,GlobalSuperStenoChair,614.272,8,0.2,-23.0352
9232,US-2024-139661,30-10-2024,03-11-2024,StandardClass,JW-15220,JaneWaco,Corporate,UnitedStates,Vancouver,Washington,98661,West,FUR-FU-10002885,Furniture,Furnishings,MagnaVisualMagneticPictureHangers,9.64,2,0,3.6632
9233,US-2024-152583,30-10-2024,30-10-2024,SameDay,RA-19945,RyanAkin,Consumer,UnitedStates,Dallas,Texas,75217,Central,FUR-FU-10003849,Furniture,Furnishings,"DAXMetalFrame,Desktop,Stepped-Edge",16.192,2,0.6,-8.5008
9234,US-2024-152807,30-10-2024,03-11-2024,StandardClass,MC-18100,MickCrebagga,Consumer,UnitedStates,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004415,Furniture,Furnishings,"StackingTray,Side-Loading,Legal,Smoke",7.168,2,0.2,0.9856
9235,US-2024-152583,30-10-2024,30-10-2024,SameDay,RA-19945,RyanAkin,Consumer,UnitedStates,Dallas,Texas,75217,Central,FUR-TA-10002041,Furniture,Tables,"BevisRoundConferenceTableTop,X-Base",251.006,2,0.3,-68.1302
9236,US-2024-123491,30-10-2024,05-11-2024,StandardClass,JK-15205,JamieKunitz,Consumer,UnitedStates,SanFrancisco,California,94122,West,OFF-AP-10002684,OfficeSupplies,Appliances,"Acco7-OutletMasterpiecePowerCenter,WihtoutFax/PhoneLineProtection",1702.12,14,0,510.636
9237,US-2024-123491,30-10-2024,05-11-2024,StandardClass,JK-15205,JamieKunitz,Consumer,UnitedStates,SanFrancisco,California,94122,West,OFF-AR-10003514,OfficeSupplies,Art,4009HighlightersbySanford,19.9,5,0,6.567
9238,US-2024-127285,30-10-2024,06-11-2024,StandardClass,MM-18055,MichelleMoray,Consumer,UnitedStates,Seattle,Washington,98115,West,OFF-BI-10002072,OfficeSupplies,Binders,CardinalSlant-DRingBinders,13.904,2,0.2,5.214
9239,US-2024-127285,30-10-2024,06-11-2024,StandardClass,MM-18055,MichelleMoray,Consumer,UnitedStates,Seattle,Washington,98115,West,OFF-BI-10004330,OfficeSupplies,Binders,"GBCVelobindPrepunchedCoverSets,RegencySeries",88.752,3,0.2,27.735
9240,US-2024-155292,30-10-2024,01-11-2024,FirstClass,RD-19810,RossDeVincentis,HomeOffice,UnitedStates,Richmond,Kentucky,40475,South,OFF-LA-10001982,OfficeSupplies,Labels,SmeadAlpha-ZColor-CodedNameLabelsFirstLetterStarterSet,30,8,0,14.4
9241,US-2024-123491,30-10-2024,05-11-2024,StandardClass,JK-15205,JamieKunitz,Consumer,UnitedStates,SanFrancisco,California,94122,West,OFF-LA-10003077,OfficeSupplies,Labels,Avery500,43.86,6,0,20.6142
9242,US-2024-123491,30-10-2024,05-11-2024,StandardClass,JK-15205,JamieKunitz,Consumer,UnitedStates,SanFrancisco,California,94122,West,OFF-PA-10003424,OfficeSupplies,Paper,"""WhileyouWereOut""MessageBook,OneFormperPage",7.42,2,0,3.71
9243,US-2024-152807,30-10-2024,03-11-2024,StandardClass,MC-18100,MickCrebagga,Consumer,UnitedStates,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004355,OfficeSupplies,Paper,Xerox231,20.736,4,0.2,7.2576
9244,US-2024-152583,30-10-2024,30-10-2024,SameDay,RA-19945,RyanAkin,Consumer,UnitedStates,Dallas,Texas,75217,Central,OFF-ST-10002214,OfficeSupplies,Storage,X-RackFileforHangingFolders,54.192,6,0.2,4.0644
9245,US-2024-152807,30-10-2024,03-11-2024,StandardClass,MC-18100,MickCrebagga,Consumer,UnitedStates,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002486,OfficeSupplies,Storage,EldonShelfSaversCubesandBins,11.168,2,0.2,-2.5128
9246,US-2024-155292,30-10-2024,01-11-2024,FirstClass,RD-19810,RossDeVincentis,HomeOffice,UnitedStates,Richmond,Kentucky,40475,South,OFF-ST-10004963,OfficeSupplies,Storage,EldonGobalFileKeepers,105.98,7,0,4.2392
9247,US-2024-155292,30-10-2024,01-11-2024,FirstClass,RD-19810,RossDeVincentis,HomeOffice,UnitedStates,Richmond,Kentucky,40475,South,OFF-SU-10002573,OfficeSupplies,Supplies,"Acme10""EasyGripAssistiveScissors",35.06,2,0,10.518
9248,US-2024-152807,30-10-2024,03-11-2024,StandardClass,MC-18100,MickCrebagga,Consumer,UnitedStates,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001142,Technology,Accessories,FirstDataFD10PINPad,442.4,7,0.2,-55.3
9249,US-2024-123491,30-10-2024,05-11-2024,StandardClass,JK-15205,JamieKunitz,Consumer,UnitedStates,SanFrancisco,California,94122,West,TEC-PH-10003505,Technology,Phones,GeemarcAmpliPOWER60,148.48,2,0.2,16.704
9250,US-2024-131632,31-10-2024,04-11-2024,StandardClass,AH-10120,AdrianHane,HomeOffice,UnitedStates,Dallas,Texas,75217,Central,OFF-AR-10003651,OfficeSupplies,Art,Newell350,5.248,2,0.2,0.5904
9251,US-2024-117114,31-10-2024,05-11-2024,StandardClass,CY-12745,CraigYedwab,Corporate,UnitedStates,Chicago,Illinois,60610,Central,OFF-EN-10001137,OfficeSupplies,Envelopes,"#10GummedFlapWhiteEnvelopes,100/Box",9.912,3,0.2,3.2214
9252,US-2024-117114,31-10-2024,05-11-2024,StandardClass,CY-12745,CraigYedwab,Corporate,UnitedStates,Chicago,Illinois,60610,Central,TEC-PH-10004042,Technology,Phones,ClearOneCommunicationsCHAT70OCSpeakerPhone,508.768,4,0.2,38.1576
9253,US-2024-123967,01-11-2024,03-11-2024,SecondClass,SF-20200,SarahFoster,Consumer,UnitedStates,Bellingham,Washington,98226,West,FUR-TA-10003954,Furniture,Tables,Hon94000SeriesRoundTables,2665.62,9,0,239.9058
9254,US-2024-123967,01-11-2024,03-11-2024,SecondClass,SF-20200,SarahFoster,Consumer,UnitedStates,Bellingham,Washington,98226,West,OFF-BI-10001308,OfficeSupplies,Binders,GBCStandardPlasticBindingSystems'Combs,25.12,5,0.2,7.85
9255,US-2024-104136,01-11-2024,04-11-2024,SecondClass,SF-20065,SandraFlanagan,Consumer,UnitedStates,Everett,Massachusetts,02149,East,OFF-PA-10001033,OfficeSupplies,Paper,Xerox1893,40.99,1,0,20.0851
9256,US-2024-104136,01-11-2024,04-11-2024,SecondClass,SF-20065,SandraFlanagan,Consumer,UnitedStates,Everett,Massachusetts,02149,East,OFF-PA-10004243,OfficeSupplies,Paper,Xerox1939,189.7,10,0,91.056
9257,US-2024-143567,02-11-2024,05-11-2024,SecondClass,TB-21175,ThomasBoland,Corporate,UnitedStates,Henderson,Kentucky,42420,South,FUR-CH-10000454,Furniture,Chairs,"HonDeluxeFabricUpholsteredStackingChairs,RoundedBack",975.92,4,0,292.776
9258,US-2024-120061,02-11-2024,07-11-2024,SecondClass,SR-20425,SharelleRoach,HomeOffice,UnitedStates,Springfield,Ohio,45503,East,FUR-CH-10001973,Furniture,Chairs,OfficeStarFlexBackScooterChairwithWhiteFrame,155.372,2,0.3,-35.5136
9259,US-2024-127782,02-11-2024,06-11-2024,StandardClass,TH-21115,TheaHudgings,Corporate,UnitedStates,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001847,Furniture,Furnishings,EldonImageSeriesBlackDeskAccessories,3.312,1,0.2,0.6624
9260,US-2024-163790,02-11-2024,04-11-2024,SecondClass,NL-18310,NancyLomonaco,HomeOffice,UnitedStates,Danville,California,94526,West,FUR-FU-10002508,Furniture,Furnishings,DocumentClipFrames,25.02,3,0,10.5084
9261,US-2024-127782,02-11-2024,06-11-2024,StandardClass,TH-21115,TheaHudgings,Corporate,UnitedStates,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001962,OfficeSupplies,Appliances,Black&DeckerFilterforDoubleActionDustbusterCordlessVacBLDV7210,20.136,3,0.2,1.2585
9262,US-2024-167227,02-11-2024,05-11-2024,FirstClass,NP-18670,NoraPaige,Consumer,UnitedStates,SaintLouis,Missouri,63116,Central,OFF-AP-10001962,OfficeSupplies,Appliances,Black&DeckerFilterforDoubleActionDustbusterCordlessVacBLDV7210,83.9,10,0,20.975
9263,US-2024-115609,02-11-2024,07-11-2024,StandardClass,CS-12505,CindyStewart,Consumer,UnitedStates,LosAngeles,California,90036,West,OFF-AP-10003040,OfficeSupplies,Appliances,Fellowes8OutletSuperiorWorkstationSurgeProtectorw/oPhone/Fax/ModemProtection,168.1,5,0,43.706
9264,US-2024-169005,02-11-2024,06-11-2024,StandardClass,BG-11035,BarryGonzalez,Consumer,UnitedStates,Springfield,Virginia,22153,South,OFF-AR-10000246,OfficeSupplies,Art,Newell318,5.56,2,0,1.4456
9265,US-2024-145597,02-11-2024,05-11-2024,FirstClass,GG-14650,GregGuthrie,Corporate,UnitedStates,Bloomington,Illinois,61701,Central,OFF-AR-10001958,OfficeSupplies,Art,StanleyBostitchContemporaryElectricPencilSharpeners,54.336,4,0.2,5.4336
9266,US-2024-163790,02-11-2024,04-11-2024,SecondClass,NL-18310,NancyLomonaco,HomeOffice,UnitedStates,Danville,California,94526,West,OFF-AR-10003469,OfficeSupplies,Art,NontoxicChalk,8.8,5,0,4.224
9267,US-2024-116358,02-11-2024,06-11-2024,StandardClass,KM-16225,KalycaMeade,Corporate,UnitedStates,OverlandPark,Kansas,66212,Central,OFF-AR-10004685,OfficeSupplies,Art,"Binney&SmithCrayolaMetallicColoredPencils,8-ColorSet",27.78,6,0,9.1674
9268,US-2024-163790,02-11-2024,04-11-2024,SecondClass,NL-18310,NancyLomonaco,HomeOffice,UnitedStates,Danville,California,94526,West,OFF-BI-10003718,OfficeSupplies,Binders,GBCTherma-A-Bind250TElectricBindingSystem,590.352,6,0.2,206.6232
9269,US-2024-163790,02-11-2024,04-11-2024,SecondClass,NL-18310,NancyLomonaco,HomeOffice,UnitedStates,Danville,California,94526,West,OFF-EN-10001335,OfficeSupplies,Envelopes,"WhiteBusinessEnvelopeswithContemporarySeam,RecycledWhiteBusinessEnvelopes",76.58,7,0,38.29
9270,US-2024-127782,02-11-2024,06-11-2024,StandardClass,TH-21115,TheaHudgings,Corporate,UnitedStates,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003845,OfficeSupplies,Envelopes,ColoredEnvelopes,8.856,3,0.2,2.8782
9271,US-2024-143567,02-11-2024,05-11-2024,SecondClass,TB-21175,ThomasBoland,Corporate,UnitedStates,Henderson,Kentucky,42420,South,OFF-EN-10004846,OfficeSupplies,Envelopes,LetterorLegalSizeExpandablePolyStringTieEnvelopes,5.32,2,0,2.6068
9272,US-2024-116358,02-11-2024,06-11-2024,StandardClass,KM-16225,KalycaMeade,Corporate,UnitedStates,OverlandPark,Kansas,66212,Central,OFF-FA-10003495,OfficeSupplies,Fasteners,Staples,18.24,3,0,9.12
9273,US-2024-163790,02-11-2024,04-11-2024,SecondClass,NL-18310,NancyLomonaco,HomeOffice,UnitedStates,Danville,California,94526,West,OFF-FA-10004838,OfficeSupplies,Fasteners,"SuperBands,12/Pack",5.58,3,0,0.1674
9274,US-2024-164049,02-11-2024,06-11-2024,StandardClass,KH-16630,KenHeidel,Corporate,UnitedStates,Seattle,Washington,98105,West,OFF-PA-10000791,OfficeSupplies,Paper,"WireboundMessageBooks,Four23/4x5FormsperPage,200SetsperBook",23.85,5,0,10.7325
9275,US-2024-168179,02-11-2024,07-11-2024,StandardClass,JB-16000,JoyBell-,Consumer,UnitedStates,SaltLakeCity,Utah,84106,West,OFF-PA-10001800,OfficeSupplies,Paper,Xerox220,19.44,3,0,9.3312
9276,US-2024-167227,02-11-2024,05-11-2024,FirstClass,NP-18670,NoraPaige,Consumer,UnitedStates,SaintLouis,Missouri,63116,Central,OFF-PA-10001838,OfficeSupplies,Paper,"AdamsTelephoneMessageBookW/Dividers/SpaceForPhoneNumbers,51/4""X81/2"",300/Messages",11.76,2,0,5.7624
9277,US-2024-163790,02-11-2024,04-11-2024,SecondClass,NL-18310,NancyLomonaco,HomeOffice,UnitedStates,Danville,California,94526,West,OFF-ST-10001511,OfficeSupplies,Storage,SpaceSolutionsCommercialSteelShelving,452.55,7,0,22.6275
9278,US-2024-143567,02-11-2024,05-11-2024,SecondClass,TB-21175,ThomasBoland,Corporate,UnitedStates,Henderson,Kentucky,42420,South,OFF-ST-10001580,OfficeSupplies,Storage,SuperDecoflexPortablePersonalFile,59.92,4,0,16.7776
9279,US-2024-141425,02-11-2024,06-11-2024,SecondClass,AR-10825,AnthonyRawles,Corporate,UnitedStates,Columbus,Ohio,43229,East,OFF-SU-10000646,OfficeSupplies,Supplies,PremierAutomaticLetterOpener,384.592,2,0.2,-81.7258
9280,US-2024-143567,02-11-2024,05-11-2024,SecondClass,TB-21175,ThomasBoland,Corporate,UnitedStates,Henderson,Kentucky,42420,South,TEC-AC-10004145,Technology,Accessories,LogitechdiNovoEdgeKeyboard,2249.91,9,0,517.4793
9281,US-2024-127782,02-11-2024,06-11-2024,StandardClass,TH-21115,TheaHudgings,Corporate,UnitedStates,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,WilsonElectronicsDBProSignalBooster,859.2,4,0.4,-186.16
9282,US-2024-142636,03-11-2024,07-11-2024,StandardClass,KC-16675,KimberlyCarter,Corporate,UnitedStates,Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Chairs,GlobalDeluxeOfficeFabricChairs,307.136,4,0.2,26.8744
9283,US-2024-143329,03-11-2024,08-11-2024,StandardClass,DL-13330,DeniseLeinenbach,Consumer,UnitedStates,LasCruces,NewMexico,88001,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4DiameterRoundWallClock,41.37,3,0,17.3754
9284,US-2024-153339,03-11-2024,05-11-2024,SecondClass,DJ-13510,DonJones,Corporate,UnitedStates,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Furniture,Furnishings,TelescopingAdjustableFloorLamp,15.992,1,0.2,0.9995
9285,US-2024-135419,03-11-2024,09-11-2024,StandardClass,BG-11740,BruceGeld,Consumer,UnitedStates,Bakersfield,California,93309,West,FUR-TA-10001086,Furniture,Tables,"SAFCOPlanMasterBoards,60wx37-1/2d,WhiteMelamine",486.368,4,0.2,36.4776
9286,US-2024-105998,03-11-2024,05-11-2024,FirstClass,CR-12580,ClayRozendal,HomeOffice,UnitedStates,SanDiego,California,92037,West,FUR-TA-10001095,Furniture,Tables,ChromcraftRoundConferenceTables,1673.184,12,0.2,20.9148
9287,US-2024-100622,03-11-2024,07-11-2024,StandardClass,DK-13090,DaveKipp,Consumer,UnitedStates,Orlando,Florida,32839,South,OFF-AR-10004010,OfficeSupplies,Art,HuntBostonVacuumMountKSPencilSharpener,55.984,2,0.2,4.1988
9288,US-2024-110429,03-11-2024,08-11-2024,StandardClass,DM-13015,DarrinMartin,Consumer,UnitedStates,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000216,OfficeSupplies,Binders,"Mead1stGear2""ZipperBinder,Asst.Colors",11.673,3,0.7,-7.782
9289,US-2024-168802,03-11-2024,07-11-2024,StandardClass,JO-15145,JackO'Briant,Corporate,UnitedStates,Seattle,Washington,98103,West,OFF-BI-10002393,OfficeSupplies,Binders,BinderPosts,18.368,4,0.2,5.9696
9290,US-2024-100622,03-11-2024,07-11-2024,StandardClass,DK-13090,DaveKipp,Consumer,UnitedStates,Orlando,Florida,32839,South,OFF-BI-10002982,OfficeSupplies,Binders,AverySelf-AdhesivePhotoPocketsforPolaroidPhotos,4.086,2,0.7,-2.9964
